price,freight_value,payment_type,payment_value,customer_state,mes_compra
98.0,13.13,boleto,111.13,SP,6
102.9,13.16,credit_card,116.06,SP,4
99.9,13.36,boleto,113.26,SP,6
102.9,13.16,credit_card,116.06,SP,4
99.9,18.8,credit_card,118.7,RJ,6
102.0,13.15,credit_card,115.15,SP,5
102.0,13.15,credit_card,115.15,SP,5
102.9,13.38,credit_card,116.28,SP,8
102.9,18.82,credit_card,121.72,MG,6
98.0,22.62,boleto,120.62,BA,8
103.0,13.16,credit_card,116.16,SP,5
102.0,13.15,boleto,115.15,SP,4
106.0,37.65,boleto,143.65,PA,7
102.0,18.59,credit_card,120.59,RJ,4
102.9,22.65,boleto,125.55,MT,8
104.9,18.83,boleto,123.73,RJ,6
98.0,13.35,credit_card,111.35,SP,8
99.9,18.8,credit_card,118.7,MG,6
104.9,18.83,credit_card,123.73,SC,6
102.0,13.15,credit_card,115.15,SP,5
116.9,22.53,boleto,139.43,BA,4
104.0,18.83,credit_card,122.83,MG,8
98.0,13.13,credit_card,111.13,SP,6
102.0,13.15,credit_card,115.15,SP,4
102.0,13.15,boleto,115.15,SP,5
102.0,18.59,credit_card,120.59,RJ,4
102.9,51.44,credit_card,154.34,AL,8
98.0,18.57,credit_card,116.57,MG,6
102.9,13.16,credit_card,116.06,SP,6
102.0,22.42,voucher,119.65,BA,4
102.0,22.42,voucher,4.77,BA,4
102.9,18.82,debit_card,121.72,ES,7
102.9,13.16,boleto,116.06,SP,6
104.9,13.39,credit_card,118.29,SP,6
102.9,13.16,credit_card,116.06,SP,4
103.0,13.16,credit_card,116.16,SP,5
103.9,13.17,credit_card,117.07,SP,5
102.0,18.59,credit_card,120.59,RJ,5
102.0,18.59,boleto,120.59,RJ,5
104.9,13.39,boleto,118.29,SP,6
104.9,13.39,credit_card,118.29,SP,6
99.9,13.36,credit_card,113.26,SP,6
104.9,18.83,credit_card,123.73,RJ,6
102.0,18.59,credit_card,120.59,RJ,4
102.0,13.15,credit_card,115.15,SP,5
190.0,12.83,credit_card,202.83,SP,1
116.9,13.26,credit_card,130.16,SP,4
102.9,13.16,credit_card,116.06,SP,6
99.9,13.36,boleto,113.26,SP,6
102.0,2.74,credit_card,338.85,RJ,5
199.0,35.11,credit_card,338.85,RJ,5
103.0,18.6,credit_card,121.6,RS,5
99.9,18.8,credit_card,118.7,MG,6
104.9,37.64,credit_card,142.54,PE,6
102.9,18.6,credit_card,121.5,RJ,6
98.0,13.35,credit_card,111.35,SP,8
116.9,13.26,credit_card,130.16,SP,4
127.0,17.8,credit_card,144.8,SP,5
199.0,21.88,credit_card,220.88,ES,2
145.0,19.12,credit_card,164.12,RJ,8
151.9,17.97,credit_card,169.87,SP,3
151.9,27.14,credit_card,179.04,RJ,3
145.0,19.12,credit_card,164.12,SC,8
151.9,17.97,credit_card,169.87,SP,3
151.9,17.97,credit_card,169.87,SP,3
127.0,17.8,credit_card,144.8,SP,5
151.9,27.14,credit_card,179.04,RS,3
151.9,47.5,credit_card,199.4,PE,3
151.9,27.14,credit_card,179.04,RJ,4
145.0,37.93,credit_card,182.93,PA,8
199.0,21.88,credit_card,220.88,MG,2
151.9,27.14,credit_card,179.04,GO,3
165.0,16.78,credit_card,181.78,SP,2
151.9,3.93,credit_card,407.88,SP,3
224.0,28.05,credit_card,407.88,SP,3
151.9,17.97,credit_card,169.87,SP,3
142.0,27.07,credit_card,169.07,RJ,4
145.0,13.68,boleto,158.68,SP,8
151.9,17.97,credit_card,169.87,SP,3
151.9,17.97,credit_card,169.87,SP,3
151.9,17.97,credit_card,169.87,SP,4
151.9,17.97,boleto,169.87,SP,3
199.0,21.88,credit_card,220.88,MG,1
151.9,27.14,credit_card,179.04,RS,3
151.9,17.97,credit_card,169.87,SP,3
199.0,21.88,credit_card,23.18,MS,1
199.0,21.88,voucher,197.7,MS,1
151.9,27.14,credit_card,179.04,ES,3
151.9,27.14,credit_card,179.04,RJ,3
127.0,17.8,credit_card,144.8,SP,5
151.9,27.14,credit_card,179.04,MG,4
145.0,33.81,credit_card,336.89,MT,8
146.0,12.08,credit_card,336.89,MT,8
151.9,17.97,credit_card,169.87,SP,4
165.0,16.78,credit_card,181.78,SP,2
151.9,17.97,credit_card,169.87,SP,3
151.9,17.97,credit_card,169.87,SP,3
151.9,27.14,credit_card,179.04,MG,3
151.9,17.97,credit_card,169.87,SP,3
151.9,17.97,credit_card,169.87,SP,3
151.9,17.97,boleto,169.87,SP,3
151.9,17.97,credit_card,169.87,SP,4
199.0,21.88,boleto,220.88,PR,2
149.9,19.15,credit_card,169.05,RJ,6
151.9,17.97,credit_card,169.87,SP,3
151.9,17.97,credit_card,169.87,SP,3
165.0,16.78,credit_card,181.78,SP,2
146.01,13.68,credit_card,159.69,SP,8
144.0,14.37,credit_card,158.37,SP,6
144.0,18.89,credit_card,162.89,MG,5
144.0,37.7,credit_card,181.7,TO,5
144.0,14.59,credit_card,158.59,SP,6
144.0,18.89,voucher,162.89,MG,5
144.0,13.45,credit_card,157.45,SP,5
148.99,12.54,credit_card,161.53,SP,3
155.55,20.99,boleto,176.54,SP,3
155.0,19.19,credit_card,174.19,RJ,7
155.0,19.19,credit_card,174.19,DF,6
146.01,39.99,boleto,186.0,PB,8
146.01,19.12,credit_card,165.13,MG,8
144.0,19.98,credit_card,163.98,RJ,6
144.0,18.89,credit_card,162.89,PR,5
155.0,13.75,credit_card,168.75,SP,7
146.01,7.79,credit_card,163.82,RS,8
146.01,7.79,credit_card,217.81,RS,8
200.0,27.83,credit_card,163.82,RS,8
200.0,27.83,credit_card,217.81,RS,8
144.0,14.59,credit_card,158.59,SP,6
155.55,18.97,credit_card,174.52,MG,3
155.0,13.75,credit_card,168.75,SP,6
146.01,22.95,credit_card,168.96,BA,8
146.01,13.68,credit_card,159.69,SP,8
144.0,20.2,boleto,164.2,RJ,6
144.0,13.45,boleto,157.45,SP,5
144.0,19.98,credit_card,163.98,RJ,6
148.99,17.48,credit_card,166.47,BA,3
144.0,18.89,credit_card,162.89,MG,5
144.0,13.45,boleto,157.45,SP,5
148.99,15.79,credit_card,164.78,RJ,3
148.99,15.79,credit_card,164.78,ES,3
155.55,13.53,boleto,169.08,SP,3
128.9,7.77,credit_card,136.67,SP,5
124.9,16.84,boleto,141.74,MG,6
134.9,15.82,credit_card,150.72,DF,5
149.9,7.91,credit_card,107.81,SP,4
149.9,7.91,voucher,50.0,SP,4
124.9,16.84,credit_card,141.74,MG,6
124.9,9.23,boleto,134.13,SP,6
124.9,16.84,credit_card,141.74,RJ,6
124.9,9.23,credit_card,134.13,SP,5
124.9,15.75,boleto,140.65,SC,5
124.9,7.74,credit_card,132.64,SP,5
124.9,7.74,boleto,132.64,SP,5
134.9,18.82,credit_card,153.72,MG,5
134.9,18.82,credit_card,153.72,MG,5
124.9,16.84,credit_card,141.74,RJ,5
124.9,9.23,credit_card,134.13,SP,5
124.9,16.84,credit_card,141.74,MG,5
124.9,7.74,credit_card,132.64,SP,5
149.9,15.93,credit_card,165.83,RS,4
134.9,18.82,boleto,153.72,PR,5
142.0,18.87,credit_card,160.87,PR,5
134.9,19.63,credit_card,154.53,PE,5
149.9,15.93,boleto,165.83,RJ,4
124.9,16.84,boleto,141.74,MG,5
134.9,15.82,credit_card,150.72,ES,5
124.9,7.74,credit_card,132.64,SP,5
124.9,7.74,credit_card,132.64,SP,5
128.9,7.77,credit_card,136.67,SP,5
124.9,9.23,credit_card,134.13,SP,6
124.9,16.84,credit_card,141.74,MG,6
124.9,23.8,credit_card,148.7,MT,5
189.0,12.82,credit_card,201.82,SP,1
175.0,15.98,credit_card,190.98,RJ,2
168.0,13.62,credit_card,181.62,SP,4
189.0,35.12,credit_card,224.12,RN,1
175.0,19.11,credit_card,194.11,RJ,3
189.0,16.07,credit_card,205.07,MG,1
168.0,13.62,credit_card,181.62,SP,4
175.0,15.98,credit_card,190.98,RJ,2
173.0,19.09,credit_card,192.09,DF,3
175.0,12.73,credit_card,187.73,SP,2
189.0,16.07,credit_card,205.07,RJ,1
189.0,16.07,boleto,205.07,ES,2
189.0,16.07,credit_card,205.07,DF,1
169.9,13.63,credit_card,183.53,SP,4
175.0,19.11,credit_card,194.11,SC,3
175.0,4.25,credit_card,477.61,GO,3
270.0,28.36,credit_card,477.61,GO,3
175.0,12.73,credit_card,187.73,SP,3
175.0,15.98,credit_card,190.98,RJ,3
175.0,12.73,credit_card,187.73,SP,2
189.0,16.07,credit_card,205.07,RJ,1
175.0,17.67,credit_card,192.67,MT,2
175.0,37.92,boleto,212.92,TO,3
173.0,19.09,boleto,192.09,ES,3
173.0,19.09,credit_card,192.09,RJ,3
175.0,15.98,boleto,190.98,PR,2
189.0,12.82,boleto,201.82,SP,1
189.0,12.82,credit_card,201.82,SP,1
173.0,19.09,voucher,192.09,ES,3
119.9,13.5,credit_card,133.4,SP,7
115.9,18.91,boleto,134.81,ES,8
122.0,13.29,credit_card,135.29,SP,6
119.9,13.5,boleto,133.4,SP,7
119.9,13.5,credit_card,133.4,SP,6
134.9,13.38,credit_card,148.28,SP,4
119.9,13.5,credit_card,133.4,SP,6
125.0,18.75,credit_card,143.75,RJ,5
129.0,13.34,boleto,142.34,SP,5
119.9,18.94,credit_card,138.84,RJ,7
119.9,18.94,credit_card,138.84,RJ,6
134.9,13.38,boleto,148.28,SP,4
115.9,13.47,credit_card,129.37,SP,8
115.9,3.48,credit_card,280.79,PR,8
127.0,34.41,credit_card,280.79,PR,8
129.0,18.78,boleto,147.78,RJ,5
169.0,12.68,credit_card,181.68,SP,1
134.9,18.82,credit_card,153.72,MG,3
123.9,13.53,credit_card,137.43,SP,6
125.0,14.56,credit_card,307.31,MG,5
149.0,18.75,credit_card,307.31,MG,5
115.9,18.91,boleto,134.81,RJ,8
119.9,18.94,credit_card,138.84,MG,6
119.9,18.94,boleto,138.84,PR,6
119.9,13.5,credit_card,133.4,SP,7
119.9,18.94,debit_card,138.84,RJ,7
119.9,13.5,credit_card,133.4,SP,7
134.9,13.38,credit_card,148.28,SP,4
134.9,18.82,credit_card,153.72,RJ,3
119.0,18.93,credit_card,137.93,RJ,8
115.9,13.47,credit_card,129.37,SP,8
115.9,18.91,credit_card,134.81,MG,8
119.9,13.5,credit_card,133.4,SP,7
127.0,18.77,credit_card,145.77,MG,4
119.9,13.5,boleto,133.4,SP,6
120.0,17.75,credit_card,137.75,SP,3
106.9,0.0,credit_card,106.9,RJ,4
106.9,0.0,voucher,106.9,RJ,4
116.9,0.0,credit_card,116.9,RJ,5
117.9,0.0,credit_card,117.9,CE,4
106.9,0.0,credit_card,106.9,SP,4
116.9,0.0,credit_card,116.9,SP,5
106.9,0.0,credit_card,106.9,RS,4
112.9,0.0,credit_card,112.9,GO,4
112.9,26.87,credit_card,139.77,RJ,4
117.9,0.0,credit_card,117.9,SP,4
112.9,31.44,credit_card,144.34,MT,4
116.9,0.0,credit_card,116.9,BA,5
106.9,0.0,credit_card,106.9,BA,4
106.9,0.0,credit_card,106.9,RJ,4
106.9,0.0,credit_card,106.9,SP,4
116.9,0.0,credit_card,116.9,SP,5
106.9,0.0,credit_card,106.9,MG,4
112.9,0.0,debit_card,112.9,SP,4
120.0,26.92,credit_card,146.92,MG,3
112.9,0.0,boleto,112.9,RJ,4
106.9,0.0,boleto,106.9,SP,4
106.9,0.0,credit_card,106.9,SC,4
120.0,23.99,credit_card,143.99,RJ,3
106.9,0.0,credit_card,106.9,RJ,4
116.9,0.0,credit_card,27.01,MG,5
116.9,0.0,voucher,89.89,MG,5
117.9,0.0,credit_card,117.9,SC,4
112.9,17.7,boleto,130.6,SP,3
116.9,0.0,credit_card,116.9,SP,5
120.0,26.92,credit_card,146.92,GO,3
106.9,0.0,credit_card,106.9,MG,4
106.9,0.0,credit_card,106.9,SP,4
120.0,20.99,credit_card,140.99,GO,3
106.9,0.0,boleto,106.9,PE,4
120.0,17.75,credit_card,137.75,SP,3
106.9,0.0,credit_card,106.9,SC,4
112.9,0.0,credit_card,112.9,PR,4
99.9,0.0,boleto,99.9,SP,5
99.9,0.0,boleto,99.9,RJ,4
115.0,18.69,credit_card,133.69,MG,3
99.9,0.0,credit_card,99.9,SE,4
119.0,13.49,credit_card,132.49,SP,6
110.0,0.0,credit_card,110.0,BA,5
119.0,18.93,credit_card,137.93,RJ,7
99.9,0.0,credit_card,99.9,RJ,5
112.0,13.44,credit_card,125.44,MG,8
99.9,0.0,credit_card,99.9,RJ,4
99.9,0.0,credit_card,99.9,MA,4
99.9,0.0,credit_card,99.9,RJ,5
110.0,0.0,credit_card,110.0,RJ,5
115.0,0.0,credit_card,115.0,SP,5
119.0,18.93,credit_card,137.93,GO,6
110.0,0.0,credit_card,110.0,MG,4
99.9,0.0,credit_card,99.9,RJ,5
99.9,0.0,credit_card,99.9,SC,4
115.0,18.69,credit_card,133.69,GO,3
99.9,0.0,boleto,99.9,RJ,5
115.0,0.0,credit_card,115.0,RJ,5
99.9,0.0,credit_card,99.9,MG,5
119.0,2.11,credit_card,173.95,RJ,7
17.75,35.09,credit_card,173.95,RJ,7
109.99,0.0,credit_card,109.99,PR,4
110.0,18.65,credit_card,128.65,DF,4
99.9,0.0,credit_card,99.9,PE,4
99.9,0.0,credit_card,99.9,RJ,5
99.9,0.0,credit_card,99.9,SP,4
110.0,0.0,credit_card,110.0,BA,5
99.9,0.0,credit_card,99.9,SP,4
110.0,0.0,credit_card,110.0,SP,5
110.0,0.0,credit_card,110.0,SP,5
115.0,13.25,boleto,128.25,SP,3
99.9,0.0,boleto,99.9,RS,5
99.9,0.0,credit_card,99.9,SP,5
99.9,0.0,credit_card,99.9,GO,5
99.9,0.0,credit_card,99.9,SP,4
99.9,0.0,credit_card,99.9,SP,5
128.89,15.65,boleto,144.54,RS,2
99.9,0.0,credit_card,99.9,SP,4
99.9,0.0,credit_card,99.9,ES,5
99.9,0.0,credit_card,99.9,SP,5
110.0,0.0,credit_card,220.0,BA,4
110.0,0.0,credit_card,220.0,BA,4
115.0,13.25,boleto,128.25,SP,3
99.9,0.0,credit_card,99.9,RJ,4
119.0,18.93,credit_card,137.93,GO,7
99.9,0.0,credit_card,99.9,SC,5
99.9,0.0,credit_card,99.9,ES,4
99.9,0.0,debit_card,99.9,SP,4
99.9,0.0,credit_card,99.9,SC,4
110.0,0.0,credit_card,110.0,MG,5
99.9,0.0,credit_card,299.7,RJ,5
99.9,0.0,credit_card,299.7,RJ,5
99.9,0.0,credit_card,299.7,RJ,5
99.9,0.0,credit_card,99.9,PR,5
115.0,0.0,boleto,115.0,MG,5
99.9,0.0,credit_card,199.8,RJ,5
99.9,0.0,credit_card,199.8,RJ,5
99.9,0.0,credit_card,99.9,RJ,5
115.0,0.0,boleto,230.0,RJ,5
115.0,0.0,boleto,230.0,RJ,5
99.9,0.0,credit_card,99.9,SP,4
125.0,12.37,boleto,137.37,SP,3
115.0,18.69,credit_card,133.69,DF,3
115.0,13.25,boleto,128.25,SP,3
110.0,0.0,voucher,110.0,ES,5
128.89,12.4,credit_card,141.29,SP,3
99.9,0.0,boleto,99.9,SP,5
99.9,0.0,credit_card,99.9,MG,4
99.9,0.0,credit_card,99.9,SP,5
99.9,0.0,credit_card,99.9,RJ,5
115.0,13.25,credit_card,128.25,SP,3
99.9,0.0,credit_card,99.9,RJ,5
99.9,0.0,credit_card,99.9,SP,4
119.0,18.93,voucher,54.13,GO,7
119.0,18.93,credit_card,83.8,GO,7
110.0,0.0,credit_card,110.0,MG,5
119.0,37.74,boleto,156.74,PE,6
110.0,0.0,credit_card,110.0,MG,4
99.9,0.0,credit_card,199.8,SP,5
99.9,0.0,credit_card,199.8,SP,5
110.0,8.11,credit_card,118.11,SP,5
99.9,0.0,credit_card,99.9,MT,5
125.0,12.37,credit_card,137.37,SP,3
99.9,0.0,credit_card,99.9,PB,5
99.9,0.0,credit_card,99.9,RJ,5
115.0,18.69,credit_card,133.69,RJ,3
99.9,0.0,credit_card,99.9,RJ,5
110.0,0.0,boleto,110.0,PR,4
110.0,0.0,credit_card,10.0,RJ,4
110.0,0.0,voucher,100.0,RJ,4
99.9,0.0,credit_card,99.9,SP,5
99.9,0.0,credit_card,99.9,RJ,5
99.9,0.0,credit_card,99.9,SC,4
99.9,0.0,credit_card,99.9,SP,4
99.9,0.0,credit_card,99.9,SP,4
99.9,0.0,credit_card,99.9,RN,5
119.0,18.93,credit_card,137.93,MG,6
110.0,22.48,credit_card,132.48,BA,4
99.9,0.0,credit_card,99.9,SP,5
99.9,0.0,credit_card,499.5,RJ,4
99.9,0.0,credit_card,499.5,RJ,4
99.9,0.0,credit_card,499.5,RJ,4
99.9,0.0,credit_card,499.5,RJ,4
99.9,0.0,credit_card,499.5,RJ,4
99.9,0.0,credit_card,99.9,SP,5
99.9,0.0,boleto,99.9,CE,5
115.0,0.0,credit_card,115.0,GO,5
99.9,0.0,boleto,99.9,SP,5
99.9,0.0,credit_card,99.9,MG,4
99.9,0.0,credit_card,99.9,RJ,5
99.9,0.0,credit_card,99.9,SP,5
119.0,18.93,boleto,137.93,MG,6
110.0,0.0,credit_card,110.0,PE,5
99.9,0.0,credit_card,99.9,SP,5
99.9,0.0,credit_card,99.9,MG,5
99.9,0.0,credit_card,99.9,BA,5
128.89,15.65,credit_card,144.54,ES,2
99.9,0.0,credit_card,99.9,CE,4
99.9,0.0,boleto,99.9,PR,5
115.0,13.25,boleto,128.25,SP,3
99.9,0.0,boleto,99.9,BA,5
99.9,0.0,credit_card,99.9,PR,4
99.9,0.0,boleto,99.9,RN,5
99.9,0.0,credit_card,99.9,MG,5
99.9,0.0,credit_card,99.9,RJ,5
99.9,0.0,credit_card,99.9,MG,5
115.0,13.25,credit_card,128.25,SP,3
110.0,0.0,credit_card,110.0,CE,5
99.9,0.0,credit_card,99.9,SP,5
115.0,13.25,credit_card,128.25,SP,3
99.9,0.0,credit_card,99.9,SC,4
99.9,0.0,credit_card,99.9,MG,5
115.0,13.25,credit_card,128.25,SP,3
115.0,0.0,credit_card,115.0,MG,5
119.0,13.49,boleto,132.49,SP,6
99.9,0.0,credit_card,99.9,MG,5
99.9,0.0,credit_card,99.9,SP,4
110.0,18.65,credit_card,128.65,RS,4
115.0,18.69,credit_card,133.69,ES,3
115.0,0.0,credit_card,115.0,SP,5
99.9,0.0,credit_card,99.9,MG,5
99.9,0.0,credit_card,99.9,RJ,5
99.9,0.0,credit_card,299.7,BA,5
99.9,0.0,credit_card,299.7,BA,5
99.9,0.0,credit_card,299.7,BA,5
112.0,13.44,credit_card,125.44,SP,7
99.9,0.0,credit_card,99.9,RJ,5
110.0,0.0,credit_card,110.0,MG,4
115.0,22.52,credit_card,137.52,BA,3
115.0,51.31,credit_card,166.31,RN,3
128.89,15.65,credit_card,144.54,MG,3
115.0,18.69,voucher,133.69,ES,3
99.9,0.0,credit_card,99.9,RJ,4
115.0,0.0,credit_card,115.0,RJ,5
110.0,0.0,credit_card,110.0,SP,4
119.0,13.49,credit_card,132.49,SP,7
99.9,0.0,credit_card,99.9,SP,5
125.0,17.31,credit_card,142.31,BA,2
110.0,0.0,credit_card,110.0,SP,5
115.0,0.0,credit_card,115.0,SC,5
119.0,18.93,credit_card,137.93,MG,6
99.9,0.0,credit_card,99.9,SC,4
99.9,0.0,credit_card,99.9,RJ,5
110.0,0.0,credit_card,110.0,MG,4
99.9,0.0,credit_card,99.9,MG,5
99.9,0.0,credit_card,99.9,GO,4
119.0,18.93,boleto,137.93,RJ,7
115.0,18.69,credit_card,133.69,PR,3
110.0,0.0,credit_card,110.0,SP,5
110.0,0.0,boleto,110.0,SP,5
99.9,0.0,credit_card,99.9,RJ,5
99.9,0.0,boleto,99.9,RJ,5
99.9,0.0,credit_card,99.9,PI,5
99.9,0.0,credit_card,99.9,AP,5
99.9,0.0,credit_card,99.9,PR,5
110.0,0.0,credit_card,110.0,SP,5
99.9,0.0,credit_card,99.9,RJ,5
99.9,0.0,credit_card,99.9,MG,4
99.9,0.0,credit_card,99.9,RJ,5
115.0,18.69,boleto,133.69,RJ,3
110.0,0.0,credit_card,110.0,RO,5
119.0,13.49,credit_card,132.49,SP,6
99.9,0.0,boleto,99.9,PR,5
99.9,0.0,credit_card,99.9,SP,4
110.0,0.0,credit_card,110.0,DF,4
110.0,18.65,credit_card,128.65,GO,4
99.9,0.0,credit_card,99.9,MG,5
99.9,0.0,credit_card,99.9,SP,5
110.0,0.0,boleto,110.0,AL,4
99.9,0.0,credit_card,99.9,SP,5
99.9,0.0,credit_card,99.9,GO,5
99.9,0.0,credit_card,99.9,BA,5
99.9,0.0,credit_card,99.9,SP,4
99.9,0.0,credit_card,99.9,SP,4
99.9,0.0,credit_card,99.9,PR,5
99.9,0.0,credit_card,99.9,AL,5
99.9,0.0,credit_card,99.9,SP,5
99.9,0.0,boleto,99.9,MG,4
99.9,0.0,credit_card,99.9,RJ,5
115.0,18.69,credit_card,133.69,RJ,3
128.89,15.65,voucher,134.35,GO,2
128.89,15.65,credit_card,10.19,GO,2
99.9,0.0,credit_card,99.9,SP,5
119.0,13.49,credit_card,132.49,SP,7
115.0,13.25,boleto,128.25,SP,3
99.9,0.0,credit_card,99.9,SP,4
99.9,0.0,credit_card,99.9,RJ,5
99.9,0.0,credit_card,99.9,SP,5
119.0,18.93,credit_card,137.93,RJ,6
110.0,0.0,credit_card,110.0,SP,4
110.0,18.65,credit_card,128.65,MG,4
110.0,13.21,voucher,123.21,SP,4
119.0,18.93,credit_card,137.93,RJ,7
119.0,18.93,credit_card,137.93,SP,7
119.0,14.17,credit_card,133.17,MG,7
668.0,17.7,voucher,655.16,SP,1
668.0,17.7,credit_card,30.54,SP,1
655.0,21.84,credit_card,676.84,SC,1
572.9,18.1,credit_card,591.0,SP,3
655.0,21.84,credit_card,676.84,RJ,1
668.0,17.7,credit_card,685.7,SP,1
655.0,21.84,credit_card,676.84,MG,2
668.0,21.93,credit_card,689.93,RJ,1
668.0,21.93,credit_card,689.93,PR,1
579.0,60.6,credit_card,639.6,PB,3
579.0,18.14,credit_card,597.14,SP,3
572.9,30.74,credit_card,603.64,BA,3
579.0,18.14,boleto,597.14,SP,3
668.0,17.7,credit_card,685.7,SP,1
655.0,42.14,credit_card,697.14,PB,2
655.0,21.84,credit_card,676.84,GO,2
540.0,16.22,boleto,556.22,SP,3
540.0,40.47,credit_card,580.47,PE,3
499.9,19.94,credit_card,519.84,BA,3
510.0,70.44,credit_card,580.44,SP,2
570.0,16.43,credit_card,586.43,SP,3
510.0,70.44,credit_card,580.44,SP,3
600.0,125.99,credit_card,725.99,RJ,2
600.0,22.08,voucher,4.24,GO,4
600.0,22.08,voucher,150.3,GO,4
600.0,22.08,voucher,20.0,GO,4
600.0,22.08,voucher,300.0,GO,4
600.0,22.08,voucher,7.54,GO,4
600.0,22.08,voucher,20.0,GO,4
600.0,22.08,voucher,100.0,GO,4
600.0,22.08,voucher,20.0,GO,4
600.0,125.99,credit_card,725.99,MG,2
589.0,16.56,credit_card,605.56,SP,4
650.0,42.82,credit_card,692.82,CE,6
572.9,21.89,credit_card,594.79,RJ,6
619.0,26.26,credit_card,645.26,BA,6
735.0,55.65,credit_card,790.65,PI,5
246.9,14.39,credit_card,261.29,SP,8
220.0,13.98,boleto,233.98,SP,3
220.0,13.98,credit_card,233.98,SP,4
220.0,38.23,credit_card,258.23,TO,4
220.0,61.6,credit_card,281.6,AC,4
148.0,15.79,credit_card,163.79,RJ,1
121.9,18.73,credit_card,140.63,RS,3
118.0,22.54,credit_card,140.54,BA,4
148.0,12.54,credit_card,160.54,SP,1
145.0,15.76,boleto,160.76,DF,2
139.9,18.86,credit_card,158.76,RJ,6
148.0,15.79,credit_card,163.79,GO,1
121.9,51.35,credit_card,173.25,AL,3
145.0,26.29,credit_card,171.29,TO,2
138.0,19.07,boleto,157.07,MG,8
129.9,29.7,credit_card,159.6,PB,5
121.9,18.73,credit_card,140.63,RJ,4
138.0,22.9,credit_card,160.9,BA,7
138.0,19.07,boleto,157.07,GO,7
148.0,15.79,credit_card,163.79,ES,1
138.0,13.63,credit_card,151.63,SP,8
138.0,19.07,credit_card,157.07,PR,7
148.0,12.54,credit_card,160.54,SP,2
148.0,15.79,credit_card,163.79,MG,2
133.9,18.82,boleto,152.72,RJ,3
148.0,15.79,credit_card,163.79,MG,2
138.0,37.88,credit_card,175.88,CE,8
145.0,15.76,credit_card,160.76,RJ,2
148.0,12.54,credit_card,160.54,SP,2
118.0,21.01,credit_card,139.01,CE,5
118.0,21.01,credit_card,139.01,PE,5
118.0,13.27,credit_card,131.27,SP,5
145.0,15.76,credit_card,160.76,RJ,2
118.0,18.71,credit_card,136.71,RJ,5
123.0,51.36,credit_card,174.36,MA,3
118.0,7.43,boleto,125.43,SP,5
118.0,13.27,boleto,131.27,SP,5
118.0,10.48,credit_card,128.48,SC,5
145.0,15.76,credit_card,160.76,RJ,2
115.0,37.5,credit_card,152.5,PA,4
123.0,13.3,credit_card,136.3,SP,4
123.0,13.3,credit_card,136.3,SP,4
123.0,13.3,boleto,136.3,SP,3
118.0,18.71,boleto,136.71,MG,5
115.0,18.69,credit_card,76.71,ES,4
115.0,18.69,voucher,56.98,ES,4
145.0,12.51,credit_card,157.51,SP,2
123.0,37.55,credit_card,160.55,PE,4
118.0,21.01,credit_card,139.01,CE,5
118.0,10.48,credit_card,128.48,GO,5
118.0,10.48,credit_card,128.48,RJ,5
123.0,37.55,credit_card,160.55,CE,3
123.0,18.74,credit_card,141.74,MG,4
145.0,15.76,credit_card,160.76,DF,2
123.0,18.74,boleto,141.74,MG,3
118.0,7.43,credit_card,125.43,MG,5
115.0,18.69,credit_card,133.69,ES,5
118.0,18.71,credit_card,136.71,PR,5
115.0,7.42,credit_card,122.42,SP,5
145.0,12.51,boleto,157.51,SP,2
115.0,13.25,boleto,128.25,SP,4
118.0,18.71,credit_card,136.71,RS,5
115.0,18.69,boleto,133.69,MG,5
123.0,13.3,credit_card,136.3,SP,3
145.0,12.51,boleto,157.51,SP,2
118.0,10.48,credit_card,128.48,RJ,5
118.0,12.62,credit_card,130.62,BA,5
123.0,13.3,credit_card,136.3,SP,3
118.0,10.48,credit_card,128.48,RS,5
118.0,4.88,credit_card,209.97,SC,5
55.0,32.09,credit_card,209.97,SC,5
149.0,12.54,credit_card,161.54,SP,1
142.9,37.91,credit_card,180.81,PE,7
149.0,15.79,credit_card,164.79,RJ,1
146.92,12.53,credit_card,159.45,SP,2
149.0,12.54,credit_card,161.54,SP,1
149.0,12.54,credit_card,161.54,SP,1
138.0,16.86,credit_card,344.28,MS,7
173.9,15.52,credit_card,344.28,MS,7
143.0,18.88,credit_card,161.88,PR,4
148.0,19.14,credit_card,167.14,ES,6
162.9,19.24,boleto,182.14,MG,8
199.0,16.14,credit_card,215.14,RJ,3
168.9,19.28,credit_card,188.18,MG,7
145.9,18.9,credit_card,47.29,RJ,4
145.9,18.9,credit_card,117.51,RJ,4
145.9,18.9,credit_card,164.8,PR,4
145.9,37.71,credit_card,183.61,PA,4
158.0,18.99,credit_card,176.99,MG,3
199.0,12.89,credit_card,211.89,SP,2
162.9,19.24,credit_card,182.14,RJ,7
156.0,18.97,credit_card,174.97,RJ,4
162.9,19.24,credit_card,182.14,MG,8
199.0,16.14,credit_card,215.14,MG,2
175.0,19.11,credit_card,154.11,RJ,3
175.0,19.11,voucher,20.0,RJ,3
175.0,19.11,voucher,20.0,RJ,3
145.9,18.9,credit_card,164.8,MG,4
229.9,16.36,credit_card,246.26,RJ,1
229.9,16.36,credit_card,246.26,DF,2
229.9,16.36,credit_card,246.26,MG,1
199.0,12.89,credit_card,211.89,SP,2
145.9,18.9,boleto,164.8,MS,4
143.0,18.88,boleto,161.88,DF,4
145.9,18.9,credit_card,164.8,MG,4
199.0,35.19,credit_card,234.19,PI,2
