,price,freight_value,payment_type,payment_value,order_purchase_timestamp,customer_state,mes_compra,ano_compra,dia_compra
16872,12.9,7.78,credit_card,20.68,2017-11-28 12:13:30,SP,11,2017,28
16897,14.6,7.78,credit_card,22.38,2017-11-29 20:53:57,SP,11,2017,29
16904,12.3,7.78,credit_card,20.08,2017-11-12 12:45:40,SP,11,2017,12
16937,21.9,11.85,credit_card,33.75,2017-12-04 18:32:03,SP,12,2017,4
16990,11.55,7.78,credit_card,19.33,2017-12-25 23:10:54,SP,12,2017,25
17008,38.9,8.72,credit_card,47.62,2017-10-28 18:16:38,SP,10,2017,28
17010,38.9,9.34,credit_card,48.24,2017-11-25 21:39:13,SP,11,2017,25
17013,38.9,9.34,credit_card,48.24,2017-12-27 00:22:18,SP,12,2017,27
17014,38.9,9.34,credit_card,96.48,2017-12-25 15:00:28,SP,12,2017,25
17015,38.9,9.34,credit_card,96.48,2017-12-25 15:00:28,SP,12,2017,25
17016,38.9,12.69,credit_card,51.59,2017-12-16 00:35:54,SP,12,2017,16
17017,9.9,7.78,boleto,17.68,2017-12-20 18:51:27,SP,12,2017,20
17019,9.0,11.85,credit_card,20.85,2017-11-28 20:39:38,SP,11,2017,28
17033,13.65,7.78,boleto,21.43,2017-11-28 15:12:55,SP,11,2017,28
17038,13.65,11.85,credit_card,25.5,2017-11-16 22:44:30,SP,11,2017,16
17040,13.65,7.78,credit_card,21.43,2017-11-24 16:15:05,SP,11,2017,24
17045,13.65,7.78,credit_card,21.43,2017-12-19 15:49:16,SP,12,2017,19
17077,13.65,7.78,boleto,21.43,2017-11-22 19:42:41,SP,11,2017,22
17084,13.65,7.78,credit_card,21.43,2017-12-11 17:14:39,SP,12,2017,11
17090,12.9,7.78,boleto,20.68,2017-11-07 09:01:01,SP,11,2017,7
17101,19.9,8.72,boleto,28.62,2017-11-28 10:30:12,SP,11,2017,28
17102,19.9,8.72,credit_card,28.62,2017-12-19 20:52:25,SP,12,2017,19
17112,19.9,12.48,credit_card,32.38,2017-11-29 18:11:24,SP,11,2017,29
17117,12.25,11.85,credit_card,24.1,2017-12-29 09:32:08,SP,12,2017,29
17230,13.7,7.78,credit_card,21.48,2017-12-31 06:57:36,SP,12,2017,31
17232,26.9,9.34,voucher,36.24,2017-11-17 19:49:26,SP,11,2017,17
17234,12.95,7.78,debit_card,20.73,2017-12-19 01:19:02,SP,12,2017,19
17235,9.0,7.78,credit_card,16.78,2017-12-01 11:13:50,SP,12,2017,1
17263,38.0,13.22,credit_card,169.34,2017-12-12 08:11:55,SP,12,2017,12
17264,104.9,13.22,credit_card,169.34,2017-12-12 08:11:55,SP,12,2017,12
17276,75.0,13.55,credit_card,44.28,2017-10-16 14:49:14,SP,10,2017,16
17277,75.0,13.55,credit_card,44.27,2017-10-16 14:49:14,SP,10,2017,16
17280,62.0,16.06,credit_card,78.06,2017-08-17 13:19:30,SP,8,2017,17
17288,155.0,14.11,credit_card,169.11,2017-11-16 13:26:24,SP,11,2017,16
17289,159.0,14.13,credit_card,173.13,2017-12-29 16:03:43,SP,12,2017,29
17299,40.0,13.37,credit_card,53.37,2017-06-09 19:13:10,SP,6,2017,9
17300,40.0,13.37,credit_card,53.37,2017-06-09 19:13:10,SP,6,2017,9
17311,56.0,13.41,credit_card,69.41,2017-07-05 01:30:09,SP,7,2017,5
17312,56.0,13.41,boleto,138.82,2017-09-09 13:04:18,SP,9,2017,9
17313,56.0,13.41,boleto,138.82,2017-09-09 13:04:18,SP,9,2017,9
17314,40.0,13.37,credit_card,53.37,2017-08-22 18:03:05,SP,8,2017,22
17315,43.0,13.37,credit_card,56.37,2017-09-07 10:37:05,SP,9,2017,7
17316,40.0,13.37,credit_card,53.37,2017-06-24 12:56:21,SP,6,2017,24
17318,120.0,13.86,voucher,32.82,2017-09-02 18:52:25,SP,9,2017,2
17319,120.0,13.86,voucher,48.74,2017-09-02 18:52:25,SP,9,2017,2
17320,120.0,13.86,credit_card,1.46,2017-09-02 18:52:25,SP,9,2017,2
17321,120.0,13.86,voucher,50.84,2017-09-02 18:52:25,SP,9,2017,2
17335,130.0,16.47,credit_card,146.47,2017-07-19 04:52:55,SP,7,2017,19
17344,65.0,13.47,credit_card,78.47,2017-11-08 08:13:05,SP,11,2017,8
17350,40.0,13.37,boleto,106.74,2017-06-18 22:01:51,SP,6,2017,18
17351,40.0,13.37,boleto,106.74,2017-06-18 22:01:51,SP,6,2017,18
17352,40.0,13.37,boleto,106.74,2017-06-18 22:01:51,SP,6,2017,18
17353,40.0,13.37,boleto,106.74,2017-06-18 22:01:51,SP,6,2017,18
17358,166.0,54.59,voucher,91.17,2017-11-08 21:44:23,SP,11,2017,8
17359,166.0,54.59,voucher,129.42,2017-11-08 21:44:23,SP,11,2017,8
17368,73.0,13.53,credit_card,86.53,2017-12-25 17:46:13,SP,12,2017,25
17374,75.0,16.16,boleto,91.16,2017-06-20 11:02:24,SP,6,2017,20
17401,232.0,17.25,credit_card,249.25,2017-11-26 16:50:52,SP,11,2017,26
17408,65.0,16.08,credit_card,81.08,2017-09-17 14:51:56,SP,9,2017,17
17429,58.75,11.02,credit_card,69.77,2017-03-26 22:00:58,SP,3,2017,26
17430,59.0,8.78,credit_card,271.12,2017-03-15 10:37:21,SP,3,2017,15
17431,59.0,8.78,credit_card,271.12,2017-03-15 10:37:21,SP,3,2017,15
17432,59.0,8.78,credit_card,271.12,2017-03-15 10:37:21,SP,3,2017,15
17433,59.0,8.78,credit_card,271.12,2017-03-15 10:37:21,SP,3,2017,15
17434,67.0,11.95,voucher,78.95,2017-05-08 20:58:10,SP,5,2017,8
17438,809.1,31.16,credit_card,840.26,2017-03-08 08:58:11,SP,3,2017,8
17460,215.45,15.68,credit_card,462.26,2017-03-30 11:25:07,SP,3,2017,30
17461,215.45,15.68,credit_card,462.26,2017-03-30 11:25:07,SP,3,2017,30
17462,154.91,31.83,boleto,746.96,2017-07-18 09:18:49,SP,7,2017,18
17463,154.91,31.83,boleto,746.96,2017-07-18 09:18:49,SP,7,2017,18
17464,154.91,31.83,boleto,746.96,2017-07-18 09:18:49,SP,7,2017,18
17465,154.91,31.83,boleto,746.96,2017-07-18 09:18:49,SP,7,2017,18
17481,134.0,18.19,boleto,152.19,2017-09-25 16:16:09,SP,9,2017,25
17483,133.9,18.19,credit_card,152.09,2017-12-24 12:55:51,SP,12,2017,24
17484,190.87,18.59,boleto,418.92,2017-07-06 09:07:17,SP,7,2017,6
17485,190.87,18.59,boleto,418.92,2017-07-06 09:07:17,SP,7,2017,6
17486,144.0,18.26,boleto,162.26,2017-08-25 13:38:17,SP,8,2017,25
17487,134.0,31.09,credit_card,986.69,2017-10-17 15:55:42,SP,10,2017,17
17488,134.0,31.09,credit_card,986.69,2017-10-17 15:55:42,SP,10,2017,17
17489,134.0,31.09,credit_card,986.69,2017-10-17 15:55:42,SP,10,2017,17
17490,137.9,25.91,credit_card,986.69,2017-10-17 15:55:42,SP,10,2017,17
17491,137.9,25.91,credit_card,986.69,2017-10-17 15:55:42,SP,10,2017,17
17492,137.9,25.91,credit_card,986.69,2017-10-17 15:55:42,SP,10,2017,17
17493,133.9,18.19,credit_card,152.09,2017-11-24 07:46:21,SP,11,2017,24
17495,134.0,18.19,credit_card,304.38,2017-10-11 09:17:19,SP,10,2017,11
17496,134.0,18.19,credit_card,304.38,2017-10-11 09:17:19,SP,10,2017,11
17501,149.87,18.3,credit_card,168.17,2017-06-02 10:45:30,SP,6,2017,2
17523,175.9,18.48,boleto,388.76,2017-05-17 14:04:18,SP,5,2017,17
17524,175.9,18.48,boleto,388.76,2017-05-17 14:04:18,SP,5,2017,17
17525,137.9,38.81,boleto,176.71,2017-10-27 17:18:09,SP,10,2017,27
17528,149.84,18.3,boleto,168.14,2017-06-12 13:49:41,SP,6,2017,12
17534,144.95,18.26,boleto,979.26,2017-08-23 11:59:03,SP,8,2017,23
17535,144.95,18.26,boleto,979.26,2017-08-23 11:59:03,SP,8,2017,23
17536,144.95,18.26,boleto,979.26,2017-08-23 11:59:03,SP,8,2017,23
17537,144.95,18.26,boleto,979.26,2017-08-23 11:59:03,SP,8,2017,23
17538,144.95,18.26,boleto,979.26,2017-08-23 11:59:03,SP,8,2017,23
17539,144.95,18.26,boleto,979.26,2017-08-23 11:59:03,SP,8,2017,23
17545,137.9,38.81,credit_card,353.42,2017-11-25 08:38:03,SP,11,2017,25
17546,137.9,38.81,credit_card,353.42,2017-11-25 08:38:03,SP,11,2017,25
17547,137.9,31.8,credit_card,300.32,2017-11-10 09:29:08,SP,11,2017,10
17548,104.0,26.62,credit_card,300.32,2017-11-10 09:29:08,SP,11,2017,10
17553,137.9,38.81,boleto,353.42,2017-10-18 14:04:51,SP,10,2017,18
17554,137.9,38.81,boleto,353.42,2017-10-18 14:04:51,SP,10,2017,18
17561,149.84,18.3,credit_card,336.28,2017-06-20 11:12:10,SP,6,2017,20
17562,149.84,18.3,credit_card,336.28,2017-06-20 11:12:10,SP,6,2017,20
17573,137.9,38.81,credit_card,176.71,2017-11-05 12:07:17,SP,11,2017,5
17575,137.9,38.81,credit_card,176.71,2017-11-22 11:38:48,SP,11,2017,22
17585,144.97,18.26,credit_card,489.69,2017-08-03 13:04:46,SP,8,2017,3
17586,144.97,18.26,credit_card,489.69,2017-08-03 13:04:46,SP,8,2017,3
17587,144.97,18.26,credit_card,489.69,2017-08-03 13:04:46,SP,8,2017,3
17590,137.9,38.81,credit_card,176.71,2017-11-24 00:43:01,SP,11,2017,24
17595,137.9,38.81,credit_card,176.71,2017-11-28 15:11:25,SP,11,2017,28
17596,137.9,38.81,boleto,1767.1,2017-09-12 10:31:42,SP,9,2017,12
17597,137.9,38.81,boleto,1767.1,2017-09-12 10:31:42,SP,9,2017,12
17598,137.9,38.81,boleto,1767.1,2017-09-12 10:31:42,SP,9,2017,12
17599,137.9,38.81,boleto,1767.1,2017-09-12 10:31:42,SP,9,2017,12
17600,137.9,38.81,boleto,1767.1,2017-09-12 10:31:42,SP,9,2017,12
17601,137.9,38.81,boleto,1767.1,2017-09-12 10:31:42,SP,9,2017,12
17602,137.9,38.81,boleto,1767.1,2017-09-12 10:31:42,SP,9,2017,12
17603,137.9,38.81,boleto,1767.1,2017-09-12 10:31:42,SP,9,2017,12
17604,137.9,38.81,boleto,1767.1,2017-09-12 10:31:42,SP,9,2017,12
17605,137.9,38.81,boleto,1767.1,2017-09-12 10:31:42,SP,9,2017,12
17607,171.9,13.16,credit_card,185.06,2017-05-25 10:32:23,SP,5,2017,25
17624,277.0,19.19,boleto,296.19,2017-12-14 16:08:51,SP,12,2017,14
17629,277.0,19.19,boleto,296.19,2017-11-24 00:24:32,SP,11,2017,24
17633,278.0,19.2,boleto,594.4,2017-09-18 15:10:32,SP,9,2017,18
17634,278.0,19.2,boleto,594.4,2017-09-18 15:10:32,SP,9,2017,18
17635,234.9,18.89,boleto,253.79,2017-07-12 10:36:01,SP,7,2017,12
17636,233.0,18.88,credit_card,251.88,2017-11-27 22:31:40,SP,11,2017,27
17637,320.0,19.49,credit_card,339.49,2017-07-11 11:56:29,SP,7,2017,11
17646,170.7,16.95,credit_card,187.65,2017-06-26 16:32:23,SP,6,2017,26
17653,186.98,18.56,credit_card,205.54,2017-12-21 14:54:55,SP,12,2017,21
17655,149.87,16.81,credit_card,333.36,2017-11-24 12:58:53,SP,11,2017,24
17656,149.87,16.81,credit_card,333.36,2017-11-24 12:58:53,SP,11,2017,24
17657,149.87,16.81,credit_card,333.36,2017-11-24 12:58:53,SP,11,2017,24
17658,149.87,16.81,credit_card,333.36,2017-11-24 12:58:53,SP,11,2017,24
17659,149.87,16.81,credit_card,166.68,2017-12-15 13:50:13,SP,12,2017,15
17662,220.0,17.3,credit_card,237.3,2017-05-18 08:00:43,SP,5,2017,18
17666,149.87,16.81,boleto,166.68,2017-11-08 16:52:19,SP,11,2017,8
17670,149.87,16.81,credit_card,166.68,2017-12-10 20:15:45,SP,12,2017,10
17676,149.87,16.81,credit_card,166.68,2017-11-04 21:28:42,SP,11,2017,4
17678,220.0,16.75,credit_card,236.75,2017-04-25 14:19:04,SP,4,2017,25
17689,149.88,18.3,credit_card,336.36,2017-10-23 09:08:04,SP,10,2017,23
17690,149.88,18.3,credit_card,336.36,2017-10-23 09:08:04,SP,10,2017,23
17691,149.88,18.3,credit_card,672.72,2017-10-05 14:17:04,SP,10,2017,5
17692,149.88,18.3,credit_card,672.72,2017-10-05 14:17:04,SP,10,2017,5
17693,149.88,18.3,credit_card,672.72,2017-10-05 14:17:04,SP,10,2017,5
17694,149.88,18.3,credit_card,672.72,2017-10-05 14:17:04,SP,10,2017,5
17696,149.87,18.3,boleto,336.34,2017-11-21 11:04:31,SP,11,2017,21
17697,149.87,18.3,boleto,336.34,2017-11-21 11:04:31,SP,11,2017,21
17698,200.4,13.36,credit_card,213.76,2017-06-01 10:06:12,SP,6,2017,1
17700,151.9,16.82,credit_card,168.72,2017-10-24 22:28:59,SP,10,2017,24
17706,149.89,18.3,boleto,336.38,2017-10-17 11:12:57,SP,10,2017,17
17707,149.89,18.3,boleto,336.38,2017-10-17 11:12:57,SP,10,2017,17
17711,149.9,16.81,credit_card,166.71,2017-08-04 13:47:45,SP,8,2017,4
17712,149.9,16.81,boleto,166.71,2017-06-28 17:55:08,SP,6,2017,28
17713,149.9,16.81,credit_card,166.71,2017-07-31 14:44:31,SP,7,2017,31
17714,149.91,10.46,credit_card,160.37,2017-06-25 18:47:44,SP,6,2017,25
17719,220.89,27.87,boleto,248.76,2017-11-15 12:00:16,SP,11,2017,15
17722,220.91,18.8,boleto,479.42,2017-07-12 15:09:25,SP,7,2017,12
17723,220.91,18.8,boleto,479.42,2017-07-12 15:09:25,SP,7,2017,12
17724,220.91,18.8,boleto,958.84,2017-07-19 15:34:34,SP,7,2017,19
17725,220.91,18.8,boleto,958.84,2017-07-19 15:34:34,SP,7,2017,19
17726,220.91,18.8,boleto,958.84,2017-07-19 15:34:34,SP,7,2017,19
17727,220.91,18.8,boleto,958.84,2017-07-19 15:34:34,SP,7,2017,19
17728,220.89,27.87,boleto,497.52,2017-12-26 10:35:51,SP,12,2017,26
17729,220.89,27.87,boleto,497.52,2017-12-26 10:35:51,SP,12,2017,26
17736,220.91,9.29,boleto,230.2,2017-06-14 15:54:29,SP,6,2017,14
17738,228.91,18.34,boleto,741.75,2017-03-22 17:51:12,SP,3,2017,22
17739,228.91,18.34,boleto,741.75,2017-03-22 17:51:12,SP,3,2017,22
17740,228.91,18.34,boleto,741.75,2017-03-22 17:51:12,SP,3,2017,22
17741,728.0,29.94,credit_card,757.94,2017-08-23 10:59:45,SP,8,2017,23
17742,830.51,27.28,boleto,857.79,2017-04-07 13:33:24,SP,4,2017,7
17747,99.99,12.09,credit_card,112.08,2017-04-13 01:39:11,SP,4,2017,13
17748,99.99,11.9,credit_card,111.89,2017-06-30 12:41:22,SP,6,2017,30
17751,99.99,9.69,credit_card,109.68,2017-04-25 15:34:13,SP,4,2017,25
17759,99.99,9.51,credit_card,109.5,2017-05-22 19:33:26,SP,5,2017,22
17763,99.99,9.51,boleto,109.5,2017-05-10 20:32:57,SP,5,2017,10
17764,99.99,9.51,credit_card,109.5,2017-05-20 17:52:48,SP,5,2017,20
17774,99.99,11.9,credit_card,111.89,2017-07-09 12:54:12,SP,7,2017,9
17776,99.99,9.69,credit_card,109.68,2017-04-26 15:10:46,SP,4,2017,26
17777,99.99,11.9,credit_card,111.89,2017-08-19 15:20:45,SP,8,2017,19
17778,99.99,13.04,credit_card,113.03,2017-05-16 00:46:45,SP,5,2017,16
17782,99.99,12.09,credit_card,112.08,2017-04-12 20:14:58,SP,4,2017,12
17785,99.99,9.51,credit_card,109.5,2017-06-02 12:20:29,SP,6,2017,2
17791,99.99,11.9,credit_card,111.89,2017-06-29 17:01:16,SP,6,2017,29
17792,99.99,12.09,credit_card,112.08,2017-04-15 22:00:21,SP,4,2017,15
17800,99.99,11.9,boleto,111.89,2017-11-23 16:15:20,SP,11,2017,23
17801,99.99,13.72,credit_card,113.71,2017-06-25 15:27:16,SP,6,2017,25
17802,99.99,13.04,credit_card,113.03,2017-05-27 11:12:18,SP,5,2017,27
17804,99.99,11.9,credit_card,111.89,2017-08-14 12:32:24,SP,8,2017,14
17806,99.99,9.69,credit_card,109.68,2017-04-05 00:01:51,SP,4,2017,5
17808,99.99,9.51,credit_card,109.5,2017-05-13 17:13:16,SP,5,2017,13
17813,99.99,9.69,credit_card,109.68,2017-04-27 22:18:29,SP,4,2017,27
17814,99.99,10.38,boleto,426.25,2017-07-31 10:38:27,SP,7,2017,31
17815,263.99,51.89,boleto,426.25,2017-07-31 10:38:27,SP,7,2017,31
17821,99.99,9.69,credit_card,109.68,2017-04-24 18:46:23,SP,4,2017,24
17822,99.99,9.51,credit_card,109.5,2017-06-15 12:25:39,SP,6,2017,15
17826,99.99,11.9,credit_card,111.89,2017-09-16 19:56:42,SP,9,2017,16
17829,99.99,9.51,credit_card,109.5,2017-06-06 22:05:30,SP,6,2017,6
17837,99.99,12.09,credit_card,112.08,2017-05-04 13:02:59,SP,5,2017,4
17838,99.99,12.09,credit_card,112.08,2017-05-04 20:12:50,SP,5,2017,4
17849,99.99,12.09,boleto,112.08,2017-04-10 20:33:44,SP,4,2017,10
17851,99.99,13.04,credit_card,113.03,2017-05-10 20:55:13,SP,5,2017,10
17853,99.99,9.51,boleto,109.5,2017-05-20 12:47:35,SP,5,2017,20
17867,99.99,9.51,credit_card,109.5,2017-06-14 21:24:04,SP,6,2017,14
17868,99.99,11.9,boleto,111.89,2017-12-12 15:41:49,SP,12,2017,12
17874,69.99,11.73,credit_card,81.72,2017-07-10 21:36:55,SP,7,2017,10
17876,69.99,11.73,credit_card,81.72,2017-05-09 08:26:21,SP,5,2017,9
17878,69.99,11.73,boleto,81.72,2017-06-09 14:08:53,SP,6,2017,9
17883,69.99,11.73,credit_card,81.72,2017-09-15 21:42:41,SP,9,2017,15
17885,69.99,13.07,credit_card,40.06,2017-03-25 19:24:20,SP,3,2017,25
17886,69.99,13.07,credit_card,43.0,2017-03-25 19:24:20,SP,3,2017,25
17887,69.99,11.73,credit_card,81.72,2017-07-11 17:38:13,SP,7,2017,11
17889,129.99,13.93,credit_card,143.92,2017-06-11 09:46:11,SP,6,2017,11
17891,129.99,13.49,credit_card,143.48,2017-03-19 19:30:39,SP,3,2017,19
17896,119.99,12.04,boleto,132.03,2017-10-15 17:40:59,SP,10,2017,15
17898,118.99,12.04,credit_card,131.03,2017-08-18 10:44:04,SP,8,2017,18
17899,129.99,13.93,credit_card,143.92,2017-07-11 13:50:28,SP,7,2017,11
17927,129.99,12.11,credit_card,142.1,2017-11-13 09:44:58,SP,11,2017,13
17941,129.99,12.11,credit_card,142.1,2017-05-24 09:34:41,SP,5,2017,24
17943,129.99,12.11,credit_card,1.15,2017-05-17 17:13:08,SP,5,2017,17
17944,129.99,12.11,voucher,23.5,2017-05-17 17:13:08,SP,5,2017,17
17945,129.99,12.11,voucher,117.45,2017-05-17 17:13:08,SP,5,2017,17
17951,119.99,12.04,boleto,132.03,2017-10-13 12:05:29,SP,10,2017,13
17957,119.99,36.96,credit_card,249.7,2017-10-08 14:53:58,SP,10,2017,8
17958,90.9,1.85,credit_card,249.7,2017-10-08 14:53:58,SP,10,2017,8
17961,129.99,13.49,credit_card,143.48,2017-04-14 21:58:15,SP,4,2017,14
17965,119.99,12.04,credit_card,132.03,2017-10-05 18:46:15,SP,10,2017,5
17971,129.99,12.11,credit_card,142.1,2017-07-17 16:45:15,SP,7,2017,17
17975,119.99,12.04,credit_card,132.03,2017-10-18 17:23:28,SP,10,2017,18
17982,129.99,13.93,boleto,143.92,2017-07-02 16:48:59,SP,7,2017,2
17986,129.99,13.93,credit_card,143.92,2017-05-21 09:34:47,SP,5,2017,21
17993,129.99,12.11,credit_card,142.1,2017-06-28 15:57:58,SP,6,2017,28
17998,129.99,12.11,credit_card,142.1,2017-05-19 13:35:30,SP,5,2017,19
17999,129.99,13.49,boleto,143.48,2017-03-13 12:23:20,SP,3,2017,13
18006,129.99,11.09,credit_card,141.08,2017-04-23 02:51:01,SP,4,2017,23
18007,129.99,12.11,credit_card,142.1,2017-11-20 12:47:40,SP,11,2017,20
18009,129.99,13.49,credit_card,143.48,2017-04-12 19:16:13,SP,4,2017,12
18011,119.99,12.04,credit_card,132.03,2017-10-11 17:05:49,SP,10,2017,11
18016,129.99,12.11,credit_card,142.1,2017-05-11 14:56:16,SP,5,2017,11
18018,129.99,13.49,credit_card,143.48,2017-04-27 00:12:53,SP,4,2017,27
18027,129.99,13.93,credit_card,143.92,2017-06-28 10:36:07,SP,6,2017,28
18028,129.99,13.49,credit_card,143.48,2017-04-30 14:53:59,SP,4,2017,30
18029,129.99,12.11,credit_card,142.1,2017-07-02 19:22:03,SP,7,2017,2
18030,57.99,11.73,credit_card,69.72,2017-08-13 16:44:57,SP,8,2017,13
18106,99.99,11.9,credit_card,111.89,2017-07-18 17:52:06,SP,7,2017,18
18107,99.99,11.9,credit_card,111.89,2017-05-24 08:13:54,SP,5,2017,24
18108,99.99,11.9,boleto,111.89,2017-10-09 11:16:40,SP,10,2017,9
18109,99.99,13.72,credit_card,113.71,2017-07-07 19:25:39,SP,7,2017,7
18122,99.99,11.9,credit_card,111.89,2017-05-16 10:35:37,SP,5,2017,16
18131,99.99,11.9,credit_card,111.89,2017-05-14 15:25:00,SP,5,2017,14
18144,99.99,11.9,credit_card,111.89,2017-08-24 10:31:22,SP,8,2017,24
18145,99.99,11.9,credit_card,111.89,2017-10-20 20:34:31,SP,10,2017,20
18151,99.99,13.72,credit_card,113.71,2017-05-19 08:20:59,SP,5,2017,19
18158,99.99,11.9,credit_card,111.89,2017-05-19 12:41:28,SP,5,2017,19
18172,99.99,11.9,credit_card,111.89,2017-10-14 10:47:33,SP,10,2017,14
18173,99.99,13.72,credit_card,113.71,2017-06-27 12:00:57,SP,6,2017,27
18178,99.99,13.38,credit_card,346.74,2017-05-24 23:20:57,SP,5,2017,24
18179,219.99,13.38,credit_card,346.74,2017-05-24 23:20:57,SP,5,2017,24
18193,99.99,11.9,credit_card,111.89,2017-05-17 21:31:07,SP,5,2017,17
18212,144.99,12.22,credit_card,157.21,2017-11-06 14:28:25,SP,11,2017,6
18220,149.99,12.25,credit_card,162.24,2017-10-21 20:12:40,SP,10,2017,21
18231,229.99,17.24,credit_card,494.46,2017-07-29 15:05:21,SP,7,2017,29
18232,229.99,17.24,credit_card,494.46,2017-07-29 15:05:21,SP,7,2017,29
18233,229.99,12.81,credit_card,242.8,2017-05-22 21:12:15,SP,5,2017,22
18234,219.99,12.74,credit_card,232.73,2017-05-07 17:33:31,SP,5,2017,7
18237,219.99,15.31,credit_card,235.3,2017-04-30 17:29:50,SP,4,2017,30
18238,229.99,14.16,voucher,9.92,2017-08-11 22:31:37,SP,8,2017,11
18239,229.99,14.16,voucher,39.7,2017-08-11 22:31:37,SP,8,2017,11
18240,229.99,14.16,voucher,158.79,2017-08-11 22:31:37,SP,8,2017,11
18241,229.99,14.16,credit_card,35.74,2017-08-11 22:31:37,SP,8,2017,11
18243,239.99,14.23,credit_card,254.22,2017-11-24 06:49:43,SP,11,2017,24
18244,229.99,14.16,credit_card,244.15,2017-06-25 16:16:00,SP,6,2017,25
18245,229.99,14.16,credit_card,244.15,2017-06-25 16:16:00,SP,6,2017,25
18249,239.99,14.23,credit_card,254.22,2017-11-05 12:31:17,SP,11,2017,5
18251,219.99,15.31,boleto,235.3,2017-04-12 12:53:23,SP,4,2017,12
18253,144.99,12.22,credit_card,157.21,2017-11-25 13:10:33,SP,11,2017,25
18260,149.99,12.25,credit_card,162.24,2017-08-24 01:43:32,SP,8,2017,24
18277,149.99,12.25,credit_card,162.24,2017-09-27 22:52:33,SP,9,2017,27
18279,149.99,14.07,boleto,164.06,2017-10-12 23:10:36,SP,10,2017,12
18281,149.99,12.25,credit_card,162.24,2017-09-14 23:34:10,SP,9,2017,14
18283,149.99,12.25,credit_card,162.24,2017-10-23 10:33:37,SP,10,2017,23
18290,144.99,12.22,credit_card,157.21,2017-12-06 20:05:15,SP,12,2017,6
18295,144.99,12.22,credit_card,157.21,2017-11-25 17:30:49,SP,11,2017,25
18322,149.99,14.07,credit_card,148.08,2017-10-03 23:34:49,SP,10,2017,3
18323,149.99,14.07,voucher,15.98,2017-10-03 23:34:49,SP,10,2017,3
18327,149.99,12.25,credit_card,162.24,2017-10-08 15:10:16,SP,10,2017,8
18340,144.99,12.22,credit_card,157.21,2017-11-22 19:38:27,SP,11,2017,22
18341,144.99,14.03,credit_card,159.02,2017-11-29 19:15:51,SP,11,2017,29
18353,229.99,17.24,credit_card,247.23,2017-06-16 10:33:54,SP,6,2017,16
18374,219.99,15.31,credit_card,235.3,2017-04-26 10:46:35,SP,4,2017,26
18376,239.99,14.23,credit_card,117.68,2017-12-09 17:16:54,SP,12,2017,9
18377,239.99,14.23,voucher,136.54,2017-12-09 17:16:54,SP,12,2017,9
18381,229.99,14.16,debit_card,244.15,2017-07-07 15:16:37,SP,7,2017,7
18384,229.99,14.16,credit_card,244.15,2017-07-28 05:34:42,SP,7,2017,28
18386,239.99,9.28,credit_card,446.36,2017-10-17 21:33:55,SP,10,2017,17
18387,159.99,37.1,credit_card,446.36,2017-10-17 21:33:55,SP,10,2017,17
18389,229.99,14.16,credit_card,244.15,2017-06-25 22:41:51,SP,6,2017,25
18390,229.99,40.11,credit_card,270.1,2017-06-21 14:40:24,SP,6,2017,21
18395,229.99,14.16,credit_card,244.15,2017-12-26 15:04:57,SP,12,2017,26
18398,229.99,17.24,credit_card,247.23,2017-11-24 14:03:15,SP,11,2017,24
18413,229.99,17.24,credit_card,247.23,2017-11-24 00:27:59,SP,11,2017,24
18416,229.99,14.16,boleto,244.15,2017-12-19 11:39:15,SP,12,2017,19
18422,229.99,14.16,boleto,244.15,2017-11-28 00:08:21,SP,11,2017,28
18427,139.99,14.0,credit_card,153.99,2017-11-24 19:01:57,SP,11,2017,24
18432,129.99,9.1,credit_card,139.09,2017-05-13 20:03:45,SP,5,2017,13
18433,129.99,12.11,credit_card,142.1,2017-10-19 12:31:00,SP,10,2017,19
18435,129.99,12.11,credit_card,142.1,2017-08-26 16:00:55,SP,8,2017,26
18437,129.99,9.28,credit_card,139.27,2017-04-10 13:04:04,SP,4,2017,10
18438,129.99,9.28,boleto,139.27,2017-03-15 01:20:06,SP,3,2017,15
18439,129.99,9.28,credit_card,139.27,2017-03-12 01:19:21,SP,3,2017,12
18449,9.99,11.73,credit_card,21.72,2017-08-24 19:16:50,SP,8,2017,24
18450,9.99,21.43,credit_card,53.55,2017-10-26 22:54:02,SP,10,2017,26
18451,19.99,2.14,credit_card,53.55,2017-10-26 22:54:02,SP,10,2017,26
18454,9.99,11.73,credit_card,21.72,2017-06-10 16:16:53,SP,6,2017,10
18458,199.99,12.6,credit_card,212.59,2017-07-20 10:03:57,SP,7,2017,20
18461,139.99,12.18,credit_card,152.17,2017-11-28 22:48:51,SP,11,2017,28
18463,129.99,12.11,credit_card,142.1,2017-07-13 07:52:36,SP,7,2017,13
18468,129.99,12.11,credit_card,142.1,2017-10-17 08:24:41,SP,10,2017,17
18473,129.99,12.11,credit_card,142.1,2017-09-14 10:23:39,SP,9,2017,14
18501,15.99,9.34,credit_card,25.33,2017-09-28 10:32:57,SP,9,2017,28
18504,9.99,11.73,voucher,10.34,2017-07-09 20:01:59,SP,7,2017,9
18505,9.99,11.73,voucher,1.67,2017-07-09 20:01:59,SP,7,2017,9
18506,9.99,11.73,voucher,9.71,2017-07-09 20:01:59,SP,7,2017,9
18520,119.99,12.04,credit_card,132.03,2017-10-20 09:10:06,SP,10,2017,20
